año;mes;dia_semana;hora;intensidad_media;intensidad_total;ocupacion_media;velocidad_media;registros
2023;6;5;22;1977,535;395507;5,885416666666666;28,72375;200
2023;6;5;23;1577,895;315579;4,8175;28,70875;200
2023;6;6;0;1493,27;298654;4,434583333333333;28,3175;200
2023;6;6;1;1254,79;250958;3,7875;27,4625;200
2023;6;6;2;909,45;181890;2,8965661641541036;27,07375;200
2023;6;6;3;702,945;140589;2,4112227805695143;26,12875;200
2023;6;6;4;534,59;106918;2,036512027491409;23,6525;200
2023;6;6;5;482,02;96404;1,7731958762886597;22,8775;200
2023;6;6;6;569,485;113897;1,8307692307692307;24,465;200
2023;6;6;7;652,2;130440;2,013745704467354;25,38375;200
2023;6;6;8;724,695;144939;2,1460481099656357;25,59625;200
2023;6;6;9;907,19;181438;2,7607388316151207;26,45875;200
2023;6;6;10;1225,4;245080;3,7854700854700853;26,6825;200
2023;6;6;11;1764,33;352866;5,18125;27,98875;200
2023;6;6;12;2168,04;433608;6,38875;28,3825;200
2023;6;6;13;2403,6;480720;7,1570833333333335;28,51625;200
2023;6;6;14;2478,62;495724;7,2525;28,65875;200
2023;6;6;15;1873,145;374629;5,5408333333333335;29,21;200
2023;6;6;16;1603,625;320725;4,775416666666667;29,0675;200
2023;6;6;17;1959,915;391983;5,50875;28,945;200
2023;6;6;18;2193,385;438677;6,484166666666666;28,67;200
2023;6;6;19;2209,48;441896;6,830416666666666;28,1175;200
2023;6;6;20;2201,835;440367;7,004166666666666;28,17;200
2023;6;6;21;2176,665;435333;7,024583333333334;28,45375;200
2023;6;6;22;1801,365;360273;5,465416666666666;29,2025;200
2023;6;6;23;1289,8826530612246;252817;3,795918367346939;28,6734693877551;196
2023;7;0;0;1006,6138211382114;247627;2,9081978319783195;26,428861788617887;246
2023;7;0;1;569,7096774193549;141288;2,153225806451613;23,830645161290324;248
2023;7;0;2;330,16064257028114;82210;1,5314207650273224;19,7570281124498;249
2023;7;0;3;216,75903614457832;53973;1,11646174863388;15,00301204819277;249
2023;7;0;4;192,80722891566265;48009;0,9527665317139001;14,783132530120483;249
2023;7;0;5;272,556;68139;1,0495218579234973;16,754;250
2023;7;0;6;839,776;209944;2,5331978319783195;25,288;250
2023;7;0;7;2049,988;512497;5,963666666666667;29,144;250
2023;7;0;8;2729,504;682376;8,628666666666666;28,88;250
2023;7;0;9;2555,504;638876;8,704333333333334;28,949;250
2023;7;0;10;2259,34;564835;7,060333333333333;28,736;250
2023;7;0;11;2245,832;561458;6,939333333333333;28,707;250
2023;7;0;12;2335,644;583911;7,261;28,433;250
2023;7;0;13;2433,66;608415;7,499666666666667;28,779;250
2023;7;0;14;2850,24;712560;8,883;29,27;250
2023;7;0;15;3016,252;754063;9,182;29,028;250
2023;7;0;16;2547,58;636895;7,607;29,077;250
2023;7;0;17;2488,868;622217;7,480666666666667;28,738;250
2023;7;0;18;2668,292;667073;8,203;28,752;250
2023;7;0;19;2601,496;650374;8,337;28,474;250
2023;7;0;20;2361,88;590470;6,892333333333333;29,109;250
2023;7;0;21;1979,344;494836;5,665;29,312;250
2023;7;0;22;1448,852;362213;4,280666666666667;29,383;250
2023;7;0;23;1072,461224489796;262753;3,2819727891156463;28,366326530612245;245
2023;7;1;0;757,5959595959596;150004;2,350589225589226;24,24621212121212;198
2023;7;1;1;441,1959798994975;87798;1,7622053872053873;19,87939698492462;199
2023;7;1;2;230,83417085427135;45936;1,3156565656565657;14,410804020100503;199
2023;7;1;3;156,35;31270;0,955160744500846;11,11875;200
2023;7;1;4;163,965;32793;0,9515993265993266;11,80125;200
2023;7;1;5;270,89;54178;1,0104690117252932;16,18875;200
2023;7;1;6;850,215;170043;2,5280569514237854;24,74;200
2023;7;1;7;2151,065;430213;6,428333333333334;29,13;200
2023;7;1;8;2909,125;581825;9,621666666666666;28,4075;200
2023;7;1;9;2703,23;540646;9,83875;28,12875;200
2023;7;1;10;2347,055;469411;7,864166666666666;28,35125;200
2023;7;1;11;2321,645;464329;7,2925;28,62125;200
2023;7;1;12;2442,66;488532;7,4275;28,65625;200
2023;7;1;13;2498,625;499725;7,691666666666666;28,78;200
2023;7;1;14;2995,165;599033;9,72125;28,94375;200
2023;7;1;15;3075,405;615081;9,61625;28,84125;200
2023;7;1;16;2693,885;538777;8,429583333333333;28,715;200
2023;7;1;17;2672,025;534405;8,003333333333334;28,9275;200
2023;7;1;18;2845,9;569180;8,715;28,7175;200
2023;7;1;19;2745,71;549142;8,83125;28,28875;200
2023;7;1;20;2550,245;510049;7,46;28,97375;200
2023;7;1;21;2140,535;428107;6,2716666666666665;29,3775;200
2023;7;1;22;1539,35;307870;4,545416666666667;29,26875;200
2023;7;1;23;1173,0714285714287;229922;3,4910714285714284;28,783163265306122;196
2023;7;2;0;864,6111111111111;171193;2,5545685279187818;24,723484848484848;198
2023;7;2;1;502,2070707070707;99437;2,0253807106598987;20,943181818181817;198
2023;7;2;2;271,81;54362;1,2533500837520937;16,96625;200
2023;7;2;3;178,19;35638;0,9890572390572391;12,57875;200
2023;7;2;4;162,51;32502;0,7927241962774957;12,095;200
2023;7;2;5;251,635;50327;0,9511784511784512;15,4825;200
2023;7;2;6;826,39;165278;2,3115577889447234;25,565;200
2023;7;2;7;2145,895;429179;6,225416666666666;29,07625;200
2023;7;2;8;2939,305;587861;10,185;28,15875;200
2023;7;2;9;2705,175;541035;9,216666666666667;28,58;200
2023;7;2;10;2330,005;466001;7,520416666666666;28,43375;200
2023;7;2;11;2324,91;464982;7,3220833333333335;28,46625;200
2023;7;2;12;2421,41;484282;7,613333333333333;28,73125;200
2023;7;2;13;2581,41;516282;7,97375;28,8025;200
2023;7;2;14;2989,71;597942;9,412916666666666;28,985;200
2023;7;2;15;3142,56;628512;10,77375;28,16125;200
2023;7;2;16;2778,245;555649;8,5775;28,70125;200
2023;7;2;17;2709,56;541912;8,06625;28,87375;200
2023;7;2;18;2889,26;577852;8,9025;28,7;200
2023;7;2;19;2812,975;562595;8,4375;28,59375;200
2023;7;2;20;2582,275;516455;7,6575;28,915;200
2023;7;2;21;2188,86;437772;6,36625;29,1575;200
2023;7;2;22;1618,51;323702;5,015833333333333;28,93125;200
2023;7;2;23;1270,472081218274;250283;4,021573604060913;28,341370558375633;197
2023;7;3;0;1050,4747474747476;207994;3,3062605752961085;24,925505050505052;198
2023;7;3;1;633,6262626262626;125458;2,3895939086294415;22,593434343434343;198
2023;7;3;2;358,7788944723618;71397;1,8582474226804124;18,059045226130653;199
2023;7;3;3;237,295;47459;1,4843485617597292;14,57625;200
2023;7;3;4;218,135;43627;1,2234848484848484;14,28875;200
2023;7;3;5;304,45;60890;1,330820770519263;17,19875;200
2023;7;3;6;866,32;173264;2,7279166666666668;25,505;200
2023;7;3;7;2096,51;419302;5,8116666666666665;29,385;200
2023;7;3;8;2852,385;570477;9,26125;29,1075;200
2023;7;3;9;2700,075;540015;8,780416666666666;28,89875;200
2023;7;3;10;2319,26;463852;7,310833333333334;28,34125;200
2023;7;3;11;2374,15;474830;7,41625;28,5425;200
2023;7;3;12;2437,32;487464;7,511666666666667;28,615;200
2023;7;3;13;2567,140703517588;510861;8,117252931323282;28,923366834170853;199
2023;7;3;14;2983,32;596664;9,3625;28,98375;200
2023;7;3;15;3075,935;615187;9,727083333333333;28,4425;200
2023;7;3;16;2721,58;544316;8,38125;28,90875;200
2023;7;3;17;2714,97;542994;8,25125;28,7875;200
2023;7;3;18;2868,35;573670;9,01375;28,43125;200
2023;7;3;19;2829,39;565878;8,986666666666666;28,2275;200
2023;7;3;20;2687,485;537497;8,140416666666667;28,86375;200
2023;7;3;21;2283,55;456710;6,745;28,89375;200
2023;7;3;22;1669,29;333858;4,964166666666667;29,145;200
2023;7;3;23;1312,5969387755101;257269;4,245748299319728;28,572704081632654;196
2023;7;4;0;1144,9848484848485;226707;4,408629441624366;24,59090909090909;198
2023;7;4;1;768,445;153689;2,9903685092127303;22,85375;200
2023;7;4;2;486,94;97388;1,9204166666666667;20,32625;200
2023;7;4;3;348,275;69655;1,5476190476190474;17,3575;200
2023;7;4;4;292,005;58401;1,513959390862944;15,67125;200
2023;7;4;5;360,51;72102;1,3425460636515913;17,80125;200
2023;7;4;6;881,74;176348;2,6115319865319866;25,47125;200
2023;7;4;7;1940,535;388107;5,413316582914573;28,96125;200
2023;7;4;8;2533,17;506634;7,48125;29,35125;200
2023;7;4;9;2424,855;484971;7,664583333333334;29,1275;200
2023;7;4;10;2225,99;445198;7,0425;28,92;200
2023;7;4;11;2331,195;466239;7,15375;28,635;200
2023;7;4;12;2486,58;497316;7,66;28,80875;200
2023;7;4;13;2670,33;534066;8,415;28,60875;200
2023;7;4;14;3154,255;630851;10,123333333333333;28,47;200
2023;7;4;15;3172,415;634483;10,4;28,2575;200
2023;7;4;16;2589,275;517855;7,875;28,805;200
2023;7;4;17;2518,14;503628;7,8775;28,97375;200
2023;7;4;18;2505,515;501103;7,6433333333333335;28,80625;200
2023;7;4;19;2445,69;489138;7,573333333333334;28,5125;200
2023;7;4;20;2457,725;491545;7,15875;28,8725;200
2023;7;4;21;2221,1;444220;6,512083333333334;28,82125;200
2023;7;4;22;1695,905;339181;5,05625;28,71875;200
2023;7;4;23;1302,925;260585;3,910416666666667;28,22875;200
2023;7;5;0;1290,632;322658;3,693;27,266;250
2023;7;5;1;1061,496;265374;3,1736666666666666;27,097;250
2023;7;5;2;759,76;189940;2,461;25,738;250
2023;7;5;3;580,508;145127;2,110433604336043;23,469;250
2023;7;5;4;459,552;114888;1,6824596774193548;21,935;250
2023;7;5;5;431,844;107961;1,7280701754385963;20,732;250
2023;7;5;6;614,848;153712;2,0036666666666667;23,859;250
2023;7;5;7;788,948;197237;2,39190093708166;26,182;250
2023;7;5;8;954,712;238678;2,740294511378849;27,158;250
2023;7;5;9;1269,992;317498;3,4883333333333333;28,419;250
2023;7;5;10;1557,276;389319;4,409666666666667;28,559;250
2023;7;5;11;1817,852;454463;5,206333333333333;28,331;250
2023;7;5;12;2035,68;508920;5,819333333333333;28,469;250
2023;7;5;13;2140,844;535211;6,111333333333333;28,699;250
2023;7;5;14;2113,284;528321;5,909;29,127;250
2023;7;5;15;1671,7;417925;4,641333333333333;29,18;250
2023;7;5;16;1420,236;355059;3,8676666666666666;28,556;250
2023;7;5;17;1589,092;397273;4,342;28,086;250
2023;7;5;18;1751,096;437774;4,964666666666667;28,216;250
2023;7;5;19;1875,716;468929;5,322333333333333;28,405;250
2023;7;5;20;1989,824;497456;5,844;27,995;250
2023;7;5;21;2005,064;501266;5,707;27,832;250
2023;7;5;22;1726,064;431516;4,751333333333333;28,189;250
2023;7;5;23;1460,908;365227;4,114666666666667;27,943;250
2023;7;6;0;1372,7;343175;3,9633333333333334;27,42;250
2023;7;6;1;1219,82;304955;3,6403333333333334;27,319;250
2023;7;6;2;895,32;223830;2,8553333333333333;26,528;250
2023;7;6;3;655,744;163936;2,2283333333333335;23,987;250
2023;7;6;4;513,844;128461;1,8513333333333333;22,438;250
2023;7;6;5;441,928;110482;1,778231292517007;21,176;250
2023;7;6;6;554,2;138550;1,8125;24,016;250
2023;7;6;7;654,764;163691;2,1168005354752344;25,71;250
2023;7;6;8;683,544;170886;2,033266129032258;26,266;250
2023;7;6;9;869,064;217266;2,6706827309236947;26,785;250
2023;7;6;10;1227,996;306999;3,541;27,852;250
2023;7;6;11;1622,52;405630;4,561333333333333;28,52;250
2023;7;6;12;1898,368;474592;5,391333333333333;28,233;250
2023;7;6;13;2010,624;502656;5,623333333333333;28,496;250
2023;7;6;14;1988,112;497028;5,469333333333333;28,887;250
2023;7;6;15;1570,86;392715;4,412666666666667;28,722;250
2023;7;6;16;1386,36;346590;3,799;28,709;250
2023;7;6;17;1561,276;390319;4,243333333333333;28,768;250
2023;7;6;18;1764,572;441143;4,823666666666667;28,508;250
2023;7;6;19;1899,528;474882;5,4446666666666665;28,383;250
2023;7;6;20;1941,96;485490;5,529333333333333;28,264;250
2023;7;6;21;1902,8;475700;5,278;28,354;250
2023;7;6;22;1654,532;413633;4,750333333333333;28,312;250
2023;7;6;23;1396,073469387755;342038;3,777891156462585;28,627551020408163;245
2023;8;0;0;851,8994974874372;169528;2,583756345177665;25,644472361809044;199
2023;8;0;1;593,8535353535353;117583;1,9289965986394557;23,071969696969695;198
2023;8;0;2;428,22;85644;1,5972927241962775;19,7375;200
2023;8;0;3;361,51;72302;1,3223350253807107;17,11625;200
2023;8;0;4;331,985;66397;1,0833333333333335;16,3475;200
2023;8;0;5;394,59;78918;1,0858714043993232;18,76625;200
2023;8;0;6;720,92;144184;2,0307239057239057;23,9425;200
2023;8;0;7;1385,355;277071;3,6271043771043767;27,88375;200
2023;8;0;8;1758,92;351784;4,866582491582491;28,495;200
2023;8;0;9;1631,15;326230;4,581649831649831;28,31;200
2023;8;0;10;1558,61;311722;4,505050505050505;28,54625;200
2023;8;0;11;1625,895;325179;4,836279461279461;28,19625;200
2023;8;0;12;1734,3718592964824;345140;5,252961082910321;28,542713567839197;199
2023;8;0;13;1755,105527638191;349266;5,172165820642978;28,554020100502512;199
2023;8;0;14;1986,34;397268;5,904882154882155;28,64125;200
2023;8;0;15;2089,82;417964;5,978535353535354;28,59875;200
2023;8;0;16;1619,705;323941;4,384680134680134;28,585;200
2023;8;0;17;1667,1;333420;4,712121212121212;28,34875;200
2023;8;0;18;1816,895;363379;5,151094276094276;28,465;200
2023;8;0;19;1752,495;350499;5,194865319865319;28,57375;200
2023;8;0;20;1674,045;334809;4,8106060606060606;28,5675;200
2023;8;0;21;1544,455;308891;4,297558922558922;28,47625;200
2023;8;0;22;1251,56;250312;3,489057239057239;28,36;200
2023;8;0;23;995,3622448979592;195091;2,802245250431779;27,878826530612244;196
2023;8;1;0;777,8704453441295;192134;2,303741496598639;25,08400809716599;247
2023;8;1;1;553,9314516129032;137375;1,94375;22,813508064516128;248
2023;8;1;2;399,27710843373495;99420;1,5709876543209877;19,41164658634538;249
2023;8;1;3;331,64658634538154;82580;1,2349726775956282;15,839357429718875;249
2023;8;1;4;318,216;79554;1,1295546558704452;16,068;250
2023;8;1;5;355,66;88915;1,0719086021505375;16,927;250
2023;8;1;6;696,497975708502;172035;1,7427685950413223;23,987854251012145;247
2023;8;1;7;1371,0;338637;3,5;27,991902834008098;247
2023;8;1;8;1751,54;437885;4,872311827956989;27,994;250
2023;8;1;9;1666,392;416598;4,89616935483871;28,091;250
2023;8;1;10;1592,84;398210;4,690188172043011;27,919;250
2023;8;1;11;1673,648;418412;4,998319892473118;27,961;250
2023;8;1;12;1766,364;441591;5,257056451612903;28,352;250
2023;8;1;13;1820,292;455073;5,261760752688172;28,317;250
2023;8;1;14;2071,836;517959;6,027217741935484;28,52;250
2023;8;1;15;2138,584;534646;6,026209677419355;28,619;250
2023;8;1;16;1700,58;425145;4,635752688172043;28,509;250
2023;8;1;17;1715,784;428946;4,778225806451613;28,631;250
2023;8;1;18;1885,504;471376;5,321572580645161;28,558;250
2023;8;1;19;1824,064;456016;5,266801075268818;28,489;250
2023;8;1;20;1723,444;430861;4,84375;28,512;250
2023;8;1;21;1544,64;386160;4,342741935483871;28,399;250
2023;8;1;22;1301,912;325478;3,709341397849462;28,777;250
2023;8;1;23;1019,5284552845528;250804;2,9067622950819674;27,659552845528456;246
2023;8;2;0;793,3481781376519;195957;2,2961065573770494;24,715587044534413;247
2023;8;2;1;538,2753036437247;132954;1,866326530612245;21,635627530364374;247
2023;8;2;2;368,6706827309237;91799;1,3652263374485596;17,863453815261042;249
2023;8;2;3;306,8313253012048;76401;1,0426829268292683;14,823293172690763;249
2023;8;2;4;288,924;72231;0,9779810298102981;14,373;250
2023;8;2;5;359,312;89828;1,1081989247311828;17,376;250
2023;8;2;6;764,98;191245;2,069556451612903;24,383;250
2023;8;2;7;1517,6;379400;3,895497311827957;28,455;250
2023;8;2;8;1997,816;499454;5,381720430107527;29,29;250
2023;8;2;9;1806,72;451680;5,20866935483871;28,653;250
2023;8;2;10;1691,68;422920;4,93111559139785;28,356;250
2023;8;2;11;1757,844;439461;5,383736559139785;28,025;250
2023;8;2;12;1819,4578313253012;453045;5,4895411605937925;28,27309236947791;249
2023;8;2;13;1889,084;472271;5,545698924731182;28,536;250
2023;8;2;14;2224,652;556163;6,45866935483871;28,596;250
2023;8;2;15;2368,336;592084;6,726142473118279;28,891;250
2023;8;2;16;1853,224;463306;5,140456989247311;28,682;250
2023;8;2;17;1854,012;463503;5,1875;28,616;250
2023;8;2;18;2010,42;502605;5,853158602150537;28,528;250
2023;8;2;19;1939,468;484867;5,694892473118279;28,689;250
2023;8;2;20;1813,148;453287;5,259744623655914;28,589;250
2023;8;2;21;1576,64;394160;4,406586021505376;28,604;250
2023;8;2;22;1269,236;317309;3,602150537634409;28,253;250
2023;8;2;23;1027,0522088353414;255736;3,0374493927125505;27,82128514056225;249
2023;8;3;0;814,1887550200803;202733;2,3913630229419702;24,73895582329317;249
2023;8;3;1;567,284;141821;1,9290994623655915;21,976;250
2023;8;3;2;396,764;99191;1,5492577597840758;19,053;250
2023;8;3;3;320,6;80150;1,1568027210884355;15,905;250
2023;8;3;4;304,036;76009;0,9610215053763441;15,716;250
2023;8;3;5;362,068;90517;1,0512820512820513;17,899;250
2023;8;3;6;754,124;188531;2,1253360215053765;23,927;250
2023;8;3;7;1511,456;377864;4,043010752688172;28,788;250
2023;8;3;8;1946,036;486509;5,513440860215053;28,998;250
2023;8;3;9;1781,484;445371;5,195900537634408;28,77;250
2023;8;3;10;1690,528;422632;4,961021505376344;28,327;250
2023;8;3;11;1651,0441767068273;411110;5,206815114709851;28,487951807228917;249
2023;8;3;12;1835,149193548387;455117;5,549119241192412;28,507056451612904;248
2023;8;3;13;1901,264;475316;5,516465053763441;28,541;250
2023;8;3;14;2198,804;549701;6,302755376344086;28,919;250
2023;8;3;15;2365,244;591311;6,844086021505376;28,864;250
2023;8;3;16;1871,472;467868;5,277217741935484;28,673;250
2023;8;3;17;1873,688;468422;5,258400537634408;28,5;250
2023;8;3;18;2035,904;508976;5,735551075268818;28,764;250
2023;8;3;19;1964,112;491028;5,6875;28,634;250
2023;8;3;20;1840,108;460027;5,211357526881721;28,649;250
2023;8;3;21;1642,316;410579;4,667674731182795;28,764;250
2023;8;3;22;1349,68;337420;3,9613575268817205;28,656;250
2023;8;3;23;1081,2369477911648;269228;3,2513495276653175;27,829317269076306;249
2023;8;4;0;799,1573604060914;157434;2,410744500846024;25,151015228426395;197
2023;8;4;1;464,9246231155779;92520;1,6893939393939394;20,84170854271357;199
2023;8;4;2;271,555;54311;1,2703045685279188;16,72625;200
2023;8;4;3;197,51;39502;1,0439698492462313;13,50125;200
2023;8;4;4;167,135;33427;0,85;12,3025;200
2023;8;4;5;244,895;48979;0,978956228956229;15,23625;200
2023;8;4;6;674,71;134942;1,8954166666666665;23,59125;200
2023;8;4;7;1406,675;281335;3,632083333333333;28,12875;200
2023;8;4;8;1798,03;359606;4,891666666666667;28,95125;200
2023;8;4;9;1650,815;330163;4,7091666666666665;28,315;200
2023;8;4;10;1641,87;328374;4,91875;27,445;200
2023;8;4;11;1719,745;343949;5,005416666666667;27,6175;200
2023;8;4;12;1869,713567839196;372073;5,593802345058627;28,204773869346734;199
2023;8;4;13;1961,305;392261;6,160833333333334;27,8575;200
2023;8;4;14;2436,12;487224;7,12;28,72625;200
2023;8;4;15;2345,845;469169;6,411666666666666;29,25375;200
2023;8;4;16;1734,44;346888;4,785416666666666;29,19375;200
2023;8;4;17;1706,62;341324;4,914583333333333;28,83;200
2023;8;4;18;1786,25;357250;5,005;28,56875;200
2023;8;4;19;1745,86;349172;5,057916666666667;28,84;200
2023;8;4;20;1720,205;344041;5,2925;28,81;200
2023;8;4;21;1650,63;330126;4,653333333333333;28,565;200
2023;8;4;22;1351,72;270344;3,876666666666667;28,1725;200
2023;8;4;23;1042,0150753768844;207361;3,036850921273032;27,6821608040201;199
2023;8;5;0;907,98;181596;2,847916666666667;26,725;200
2023;8;5;1;658,51;131702;2,1570833333333335;25,15125;200
2023;8;5;2;444,67;88934;1,678391959798995;22,84;200
2023;8;5;3;311,54;62308;1,2832491582491583;18,3525;200
2023;8;5;4;267,58793969849245;53250;1,1734693877551021;17,87939698492462;199
2023;8;5;5;278,02010050251255;55326;1,0720268006700169;18,24497487437186;199
2023;8;5;6;454,735;90947;1,4404166666666667;21,8;200
2023;8;5;7;612,025;122405;1,9225;24,66375;200
2023;8;5;8;710,77;142154;2,1533333333333333;25,405;200
2023;8;5;9;921,59;184318;2,714225589225589;26,70125;200
2023;8;5;10;1152,9052631578948;219052;3,155263157894737;29,17105263157895;190
2023;8;5;11;1302,5867346938776;255307;3,532738095238095;28,417091836734695;196
2023;8;5;12;1490,8743718592964;296684;3,97822445561139;27,757537688442213;199
2023;8;5;13;1461,08;292216;4,363333333333333;28,2825;200
2023;8;5;14;1562,915;312583;4,35125;28,6225;200
2023;8;5;15;1289,725;257945;3,6525;28,60125;200
2023;8;5;16;1076,79;215358;3,169583333333333;27,84375;200
2023;8;5;17;1164,845;232969;3,437604690117253;27,6025;200
2023;8;5;18;1306,13;261226;3,7975;28,0775;200
2023;8;5;19;1421,935;284387;4,0720833333333335;27,9375;200
2023;8;5;20;1530,635;306127;4,548333333333333;28,36;200
2023;8;5;21;1534,22;306844;4,486666666666667;28,61625;200
2023;8;5;22;1373,625;274725;4,051666666666667;28,19375;200
2023;8;5;23;1146,06;229212;3,4082491582491583;27,58875;200
2023;8;6;0;1035,675;207135;3,116582491582492;26,805;200
2023;8;6;1;841,185;168237;2,6443602693602695;26,13;200
2023;8;6;2;659,62;131924;2,1790598290598293;24,84;200
2023;8;6;3;542,87;108574;1,917087542087542;22,66375;200
2023;8;6;4;473,915;94783;1,7049663299663298;20,435;200
2023;8;6;5;446,8;89360;1,605218855218855;20,0;200
2023;8;6;6;561,14;112228;1,52580372250423;22,89125;200
2023;8;6;7;629,23;125846;1,9631979695431472;24,19125;200
2023;8;6;8;666,21;133242;1,946969696969697;25,47375;200
2023;8;6;9;761,41;152282;2,2167508417508417;25,40125;200
2023;8;6;10;968,12;193624;2,779040404040404;26,69625;200
2023;8;6;11;1211,01;242202;3,4225589225589226;27,295;200
2023;8;6;12;1363,545;272709;3,8207070707070705;27,5525;200
2023;8;6;13;1442,34;288468;3,994949494949495;27,97;200
2023;8;6;14;1433,38;286676;3,8261784511784516;27,9275;200
2023;8;6;15;1247,09;249418;3,525252525252525;27,6425;200
2023;8;6;16;1115,03;223006;3,1872895622895623;27,855;200
2023;8;6;17;1195,16;239032;3,3038720538720536;27,8575;200
2023;8;6;18;1324,785;264957;3,7676767676767677;27,87875;200
2023;8;6;19;1439,195;287839;4,0256734006734005;28,01;200
2023;8;6;20;1507,67;301534;4,247474747474747;28,195;200
2023;8;6;21;1526,995;305399;4,396043771043771;28,3225;200
2023;8;6;22;1384,51;276902;3,915824915824916;28,33875;200
2023;8;6;23;1113,455;222691;3,1788720538720536;27,6675;200
2023;9;0;0;822,894472361809;163756;2,5218855218855216;25,030150753768844;199
2023;9;0;1;408,7035175879397;81332;1,7654941373534336;20,56281407035176;199
2023;9;0;2;228,745;45749;1,374788494077834;16,33375;200
2023;9;0;3;165,82;33164;0,9363484087102178;11,99;200
2023;9;0;4;176,895;35379;0,6649831649831649;13,17375;200
2023;9;0;5;285,025;57005;0,9941077441077442;17,8025;200
2023;9;0;6;847,515;169503;2,7248743718592965;24,255;200
2023;9;0;7;2177,06;435412;7,209798994974874;27,01125;200
2023;9;0;8;3082,835;616567;11,69375;26,83625;200
2023;9;0;9;2878,75;575750;11,557083333333333;26,92875;200
2023;9;0;10;2350,875;470175;8,203333333333333;28,18375;200
2023;9;0;11;2320,305;464061;7,760416666666666;27,93;200
2023;9;0;12;2356,975;471395;7,505;28,1925;200
2023;9;0;13;2498,45;499690;8,04;28,5175;200
2023;9;0;14;3052,365;610473;10,0575;28,455;200
2023;9;0;15;3094,29;618858;10,12;28,28375;200
2023;9;0;16;2630,475;526095;8,49;28,5975;200
2023;9;0;17;2806,465;561293;9,0575;28,495;200
2023;9;0;18;3015,995;603199;10,965;27,93375;200
2023;9;0;19;2979,91;595982;10,81125;27,415;200
2023;9;0;20;2625,23;525046;7,89125;28,70875;200
2023;9;0;21;2174,545;434909;6,318333333333333;29,045;200
2023;9;0;22;1486,485;297297;4,500416666666667;29,07125;200
2023;9;0;23;1002,115;200423;3,1045833333333333;26,89125;200
2023;9;1;0;646,375;129275;2,2206867671691795;22,61125;200
2023;9;1;1;362,645;72529;1,837962962962963;18,00875;200
2023;9;1;2;222,755;44551;1,4154166666666665;12,75125;200
2023;9;1;3;182,22;36444;1,175;10,88125;200
2023;9;1;4;205,98;41196;1,0921273031825796;12,225;200
2023;9;1;5;294,18;58836;1,2271573604060915;16,53125;200
2023;9;1;6;884,485;176897;2,8556397306397305;24,715;200
2023;9;1;7;2325,6;465120;7,68;28,29625;200
2023;9;1;8;3171,795;634359;12,199583333333333;26,89625;200
2023;9;1;9;2889,975;577995;12,7;26,45;200
2023;9;1;10;2518,005;503601;9,58625;27,3425;200
2023;9;1;11;2390,055;478011;7,719166666666666;28,4225;200
2023;9;1;12;2535,715;507143;8,34;28,59125;200
2023;9;1;13;2648,395;529679;8,269583333333333;28,78625;200
2023;9;1;14;3211,485;642297;10,59375;28,57625;200
2023;9;1;15;3177,55;635510;10,56875;28,19625;200
2023;9;1;16;2757,725;551545;8,8625;28,59875;200
2023;9;1;17;2893,235;578647;9,9625;28,61;200
2023;9;1;18;3133,51;626702;12,05125;27,65;200
2023;9;1;19;3092,87;618574;11,3025;27,69875;200
2023;9;1;20;2816,57;563314;9,03375;28,64;200
2023;9;1;21;2294,75;458950;6,6425;29,03;200
2023;9;1;22;1551,8;310360;4,5725;29,0425;200
2023;9;1;23;1097,2361809045226;218350;3,3905723905723906;27,65829145728643;199
2023;9;2;0;746,4747474747475;147802;2,2205387205387206;23,428030303030305;198
2023;9;2;1;367,20603015075375;73074;1,5431472081218274;17,42964824120603;199
2023;9;2;2;211,9145728643216;42171;1,3034511784511784;13,938442211055277;199
2023;9;2;3;172,16582914572865;34261;1,0511844331641287;11,981155778894472;199
2023;9;2;4;162,725;32545;0,7436868686868687;11,58;200
2023;9;2;5;261,185;52237;1,0593434343434343;15,665;200
2023;9;2;6;873,745;174749;2,5766666666666667;25,53125;200
2023;9;2;7;2300,005;460001;7,495416666666666;28,40125;200
2023;9;2;8;3186,815;637363;12,675416666666667;26,925;200
2023;9;2;9;2994,845;598969;13,58875;26,17375;200
2023;9;2;10;2540,82;508164;9,212083333333334;27,24875;200
2023;9;2;11;2382,415;476483;7,656666666666666;28,5475;200
2023;9;2;12;2531,88;506376;8,16375;28,395;200
2023;9;2;13;2712,16;542432;8,83125;28,555;200
2023;9;2;14;3208,75;641750;11,13625;28,4925;200
2023;9;2;15;3203,88;640776;11,5875;28,08625;200
2023;9;2;16;2842,875;568575;9,80875;28,035;200
2023;9;2;17;2980,7;596140;9,88875;28,3075;200
2023;9;2;18;3220,525;644105;12,04625;27,53;200
2023;9;2;19;3132,075;626415;11,5825;27,6;200
2023;9;2;20;2877,905;575581;9,39375;28,5075;200
2023;9;2;21;2463,505;492701;7,567916666666666;28,69375;200
2023;9;2;22;1677,07;335414;4,8875;29,0225;200
2023;9;2;23;1218,497487437186;242481;3,5536013400335005;28,0;199
2023;9;3;0;875,2828282828283;173306;2,650592216582064;24,272727272727273;198
2023;9;3;1;462,2323232323232;91522;1,7131979695431472;19,96590909090909;198
2023;9;3;2;272,6161616161616;53978;1,2846869712351947;16,29040404040404;198
2023;9;3;3;205,42929292929293;40675;1,151936026936027;13,502525252525253;198
2023;9;3;4;195,55778894472363;38916;0,9209183673469388;14,307788944723619;199
