id;tipo_elem;distrito;nombre;longitud;latitud
5902;URB;8.0;(TACTICO) ISLAS CIES O-E;-3.7170144573074455;40.481374117635035
5088;URB;11.0;ARLANZA E-O;-3.7163009727012897;40.38685384420948
5141;URB;11.0;Cº VIEJO DE LEGANES N-S;-3.7332475805587912;40.37841243694937
5010;URB;10.0;MARQUES MONISTROL N-S (CALLE 30);-3.724139224529635;40.41488003760071
3924;URB;5.0;Doctor Arce S-N - Estevez-Pl. Cataluña;-3.6801890307997045;40.4477284292019
5538;URB;5.0;Pº de la Habana S-N - Jerez-Menendez Pidal;-3.679401834270858;40.46555080331718
4483;URB;9.0;(AFOROS)Av.Valladolid S-N - Loeches- Av. Marqués de Monistrol ;-3.7336102155508724;40.43332505007126
11177;URB;15.0;Alcalá 408 - Río Ulla-Campuzano;-3.6425697627762523;40.43574209047253
6057;URB;15.0;Marqués de Pico Velasco 53 - Misterios-Arturo Soria;-3.6442688031209425;40.44395071663375
6082;URB;15.0;Av. San Luis - Av. Burgos-Condado de Treviño;-3.672865011397767;40.48001684777754
11127;URB;16.0;Francisco Pi y Margall 4 - Octavio Paz - Vicente Blasco Ibáñez;-3.658229545239427;40.48996087471215
4322;URB;9.0;Po DEL REY N-S(IRUN-CUESTA SAN VICENTE);-3.71811850693261;40.42108661636166
4629;URB;5.0;LOPEZ DE HOYOS, 188 O-E(CLARA DEL REY-PANTOJA);-3.669300822618868;40.44736080773171
5041;URB;11.0;GRAL. RICARDOS O-E(CLARISAS-ALEJANDRO SANCHEZ);-3.727962028314084;40.390996257190714
5191;URB;10.0;AV.MANZANARES N-S ENTRADA TÚNEL;-3.722838525962404;40.41070543166669
5309;URB;10.0;PLATILLOS S-N(TROMPAS-AV. AVIACION);-3.768214762965056;40.37295826396664
5338;URB;12.0;MEZQUITA E-O (ELIZONDO-ESTAFETA);-3.6915662612016247;40.373619654134636
5167;URB;10.0;(TACTICO)AYLLON S-N;-3.7756262877424955;40.39904444744559
5293;URB;11.0;ANTONIO LÓPEZ E-O (Pº STA MARIA CABEZA-MARQUES JURA REAL);-3.7068713503027966;40.39359686501042
6849;other;2.0;15NC71PM01;-3.716322416642966;40.400236187309915
1035;other;11.0;15RU11PM01;-3.7130391226937562;40.397350789526556
6862;other;2.0;15RV01PM01;-3.711761667898252;40.39900771308344
6851;other;2.0;15RV50PM01;-3.7163034541711877;40.400475711580356
6853;other;11.0;15XC54PM01;-3.714462417250416;40.39917884807349
7109;URB;15.0;Alcala E-O - Raquel Meller- M-30;-3.659434792363309;40.43159449277446
11167;URB;16.0; - ;-3.6475225205884856;40.48579977876999
4859;URB;9.0;(TACTICO) Pº ERMITA Ø10 S-N (G. PARRA - ARAQUIL);-3.7801584374678296;40.46043775909707
5310;URB;10.0;AV.AVIACION O-E(FLAUTAS-PLATILLOS);-3.7690081952131003;40.373616735768756
10955;URB;11.0;JACINTO VERDAGUER E-O (BALEARES-ANTONIO LEYVA);-3.7141822018971755;40.396233518485296
5311;URB;10.0;JOSE CADALSO N-S(SOLEDAD CAZORLA-AV. AVIACION);-3.76813866779469;40.37416714575638
6698;M30;8.0;PM12571;-3.7457632105832612;40.4743972032737
3912;URB;5.0;Ramon y Cajal E-O - Pº de los Jacintos -Alfonso XIII;-3.6664944484455306;40.45240243941892
4443;URB;5.0;Maria Molina E-O - Del Pinar-Alvarez de Baena;-3.6887699086515036;40.43798496339748
4467;URB;7.0;(MICRO) Pl. San Juan de la Cruz S-O(Delante G.13) (P.M.5) - (MICRO) Pl. San Juan de la Cruz S-O(Delante G.13) (P.M.5);-3.6920670448071813;40.44112253083862
5549;URB;5.0;(AFOROS)Principe de Vergara S-N - Colombia-Pl.República Dominicana;-3.676867858770819;40.45747960394118
3645;URB;15.0;Alcalá - Argentina - Concejal Juilo Gomez;-3.6496727948207353;40.43292258965133
6072;URB;15.0;Cta. Sagrado Corazón  - Sta. María Magdalena-Arturo Soria;-3.6674758172958524;40.466801462628055
10890;URB;14.0;Camino Vinateros - Cno. Vinateros - Dr. Garcia Tapia;-3.6451007789735166;40.40817363658615
6256;URB;16.0;Ctra. Canillas - Matapozuelos-Pegaso;-3.6498699643907986;40.46289534278172
10845;URB;16.0;Gran Via de Hortaleza - Haiti- Grta. Fco. Fernandez Ordoñez;-3.6471663458838353;40.46834435521697
5365;URB;18.0;Av. Suertes - Corral Almaguer-Peñaranda Bracamonte;-3.6082051059040134;40.37142683077943
4170;URB;1.0;CRA. SAN JERONIMO N-S(MARQUES DE CUBAS-Po DEL PRADO);-3.695627833962565;40.41563008158208
9920;URB;9.0;EDUARDO SAAVEDRA N-S(PROF. ARANGUREN-E.INGENIEROS DE CAMINOS;-3.7306878629198597;40.44723240867316
4520;URB;6.0;DR.FEDERICO RUBIO Y GALI N-S(PABLO IGLESIAS-NUMANCIA);-3.712302518528309;40.452590634551484
5889;URB;8.0;GINZO DE LIMIA, 60 S-N;-3.7059719061822958;40.48341765571139
5106;URB;11.0;PINZON S-N;-3.7401294314861904;40.3882666737409
5174;URB;10.0;CTRA. BOADILLA E-O (GALICIA-SEDANO);-3.773069128987878;40.39921230828104
1047;other;9.0;03FL08PM01;-3.720851153355248;40.419551806924304
4890;URB;9.0;AV. OSA MAYOR Ø22 O-E (ARAIZ-FCO. SANFIZ);-3.777969934938601;40.45997002346132
4982;URB;12.0;EDUARDO BARREIROS N-S(PINSAPO- SALVADOR MARTINEZ);-3.696440330849512;40.368103431140376
10063;URB;13.0;Pío Felipe - El Bosco-Jadraque;-3.6487371284080012;40.397468125160096
11107;URB;13.0;El Bosco - Sierra Toledana-Cerámica;-3.658141456478117;40.40535858828173
10779;URB;13.0;Av. Entrevías - Renfe-Ronda Sur;-3.6582707310702274;40.37614183707073
6516;URB;20.0;San Romualdo - Av. Arcentales-Cronos;-3.620019508448237;40.434909604361884
6505;URB;18.0;Av. Democracia - Gran Vía del Este - Acceso A3;-3.6224075529988697;40.38945057939952
10922;URB;2.0;OMBU N-S;-3.676717636804486;40.39470332527062
10658;URB;2.0;Po MELANCOLICOS N-S (DUQUE TOVAR -;-3.719867029850627;40.40256884271666
5888;URB;8.0;GINZO DE LIMIA S-N;-3.7078256757173063;40.484692962998096
5292;URB;11.0;(TACTICO) BALEARES S-N;-3.713595936772076;40.396550719887266
3410;URB;10.0;Pº ERMITA SANTO S-N;-3.724136326979863;40.41305272742686
6503;URB;20.0;Alcalá - A2-Jaca;-3.60981470328705;40.44827519418777
6506;URB;19.0;Av. Democracia - AV. Democracia - A3;-3.621776330006432;40.3911743743749
10927;URB;2.0;AV PLANETARIO O-E(SALIDA TUNEL);-3.683786540861674;40.39306377015362
10375;URB;8.0;MONASTERIO MONTESCLAROS S-N ( MONASTERIO SUSO Y YUSO - MONASTERIO SILOS);-3.702681324703363;40.50284956799217
5035;URB;10.0;FRUELA N-S;-3.7307049820362757;40.41304035575054
9909;URB;9.0;DEHESA DE LA VILLA N-S(AV.COMPLUTENSE-M-30);-3.7307732126933653;40.456149452330045
3632;URB;12.0;SANTUARIO N-S(ANTONIO PADUA-EVANGELIOS);-3.6999030886297497;40.384128017902704
4780;URB;12.0;PTE. DE ANDALUCIA ENTRADA GTA. CADIZ  E-O;-3.6987288632683226;40.38874344992396
10566;URB;8.0;PORTICO DE LA GLORIA O-E;-3.665656938920548;40.514351947492436
5151;URB;10.0;AV.POBLADOS N-S(SEBASTIAN ALVAROMELILOTO);-3.76846424314302;40.391182594685134
5264;URB;11.0;JACOBEO E-O (CUEVAS ALTAMIRA-PINAR SAN JOSE);-3.759902094810944;40.36433778395001
6906;other;14.0;05TL00PM03;-3.648496989625944;40.40028644097485
3643;URB;8.0;AV. CARDENAL HERRERA ORIA 275 O-E(ISLA DEL YESO-ISLA TABARCA);-3.7248233354208518;40.47934581720701
3664;URB;20.0;Alcalá - Electra-San Romualdo ;-3.6216586095911714;40.44235545027889
10986;URB;9.0;Pº FLORIDA S-N(CTA SAN VICENTE-MOZART);-3.7207292958982596;40.4210171920132
4596;URB;8.0;SINESIO DELGADO E-O(CARLOS III-MAGNOLIAS);-3.6904927146296087;40.47459092157503
11041;URB;17.0;(TACTICO)LAGUNA SANTIAGO O-E;-3.705613112620118;40.352635339760035
11261;URB;8.0;(TACTICO) RODA DE BARA N-S;-3.7116458968206265;40.48435122059632
3688;URB;11.0;AV. EURO N-S(OBOLO-AGUACATE);-3.7414441968738017;40.368604413044174
6230;URB;16.0;Silvano - Colegio Liceo-Moscatelar;-3.6436155925329556;40.45828285155728
5487;URB;6.0;General Perón E-O - Presidente Carmona-Aviador Zorita;-3.697483599745546;40.452585151898106
5761;URB;5.0;Av. America E-O - Padre Xifre-Cartagena;-3.6719053340742107;40.43942375395078
5926;URB;15.0;Alcalá - Urquiza-Gutierre de Cetina;-3.6460808054160743;40.43407811851971
10440;URB;15.0;Torrelaguna - Cidamón - Sorzano;-3.6584668560950773;40.45037263235017
6335;URB;21.0;Av. Logroño  - Basella-Bande;-3.588780495037759;40.46252638726368
6468;URB;20.0;Av. Arcentales - Av. Arcentales-Pl. Grecia;-3.604637098000266;40.43442353643761
6473;URB;20.0;Suecia - Francfort-Pº. Ginebra;-3.6052856595541938;40.423355619430055
10477;URB;20.0;Julian Camarillo - Albadalejo-Cronos;-3.6189088112861847;40.43802038320698
4124;URB;2.0;EMBAJADORES N-S(TOMAS BORRAS-MIGUEL ARREDONDO);-3.6956391035674363;40.3954465972213
10608;URB;1.0;Carrera San Jeronimo O-E(Pta Sol-Canalejas);-3.7007423189007302;40.4166460437453
4291;URB;1.0;FLOR BAJA O-E(LEGANITOS-GRAN VIA);-3.710262131034856;40.422398241132264
4329;URB;2.0;SEGOVIA, 61 O-E(MAZARREDO-RONDA SEGOVIA);-3.7182676797803405;40.41388590056349
7102;URB;1.0;(TACTICO)SEGOVIA 69 E-O (GIRO A JUAN DUQUE);-3.719272336540255;40.41395473925422
4668;URB;4.0;AV.BRUSELAS S-N(BRESCIA-AV.BRUSELAS);-3.6633793531508063;40.438205150645416
3787;URB;8.0;(TACTICO)ISLA JAVA E-O;-3.685885013003091;40.49113048159809
3916;URB;5.0;Concha Espinal O-E - Rodriguez Marin-Principe Vergara;-3.678600971774253;40.45163361994704
3918;URB;5.0;Alfonso XIII S-N - Ramon y Cajal-Pintor Ribera;-3.667277093539869;40.453080961969334
11146;URB;16.0;Fuerzas Armadas - P.P. (16-156)-Rocio Jurado;-3.633876699169258;40.48671163501691
10338;URB;9.0;QUINTANA O-E (JUAN ALVAREZ MENDIZABAL-FERRAZ);-3.717931319157479;40.42764050849289
1003;other;10.0;05FT66PM01;-3.74683415991325;40.40682430154291
1048;other;3.0;08RE14PM01;-3.6641108392474093;40.40921010596041
6907;other;14.0;08RE66PM01;-3.6636408332030825;40.40656673880716
4054;URB;3.0;(AFOROS) Av. Menendez Pelayo, 10 S-N - Dr. Castelo-O´Donnell;-3.679595873344297;40.420711927759555
5540;URB;5.0;Av.Pio XII N-S - Memorial 11 de Marzo 2004 -Comandante Franco;-3.6749834120988467;40.4665100146188
5790;URB;13.0;Av. Buenos Aires - Pedro Laborde-Av. Pablo Neruda;-3.6531126409643018;40.382726751289965
6059;URB;15.0;Mesena - Emilio Rubin-Navarro Amandi;-3.6595091298565454;40.46159511742382
6242;URB;15.0;Ulises - Ulises-Asura;-3.6553040380299135;40.45636729915871
10758;URB;16.0;Francisco Mosqueda  - Ramón Power-Silvano;-3.6280761967390385;40.46284674256733
6345;URB;20.0;Cartago - Cartago-A-2;-3.6083843368268202;40.44862902490905
4508;URB;9.0;FRANCOS RODRIGUEZ O-E(PIRINEOS-POLICIA);-3.7155550041488525;40.45854023294793
4914;URB;10.0;(TACTICO) VALMOJADO, 229 E-O;-3.7583721990724754;40.38973985756924
6519;URB;20.0;Av. Arcentales - Av. Canillejas a Vicálvaro-San Romualdo;-3.6183143731933747;40.433862665063636
3605;URB;5.0;(TACTICO) Alhelies E-O - Alfonso XIII-Los Narcisos;-3.6665906236128203;40.45489195663916
4384;URB;7.0;Alberto Aguilera, 44 E-O - Blasco de Gara-Guzmán el Bueno;-3.712404027391837;40.430307277730634
4424;URB;7.0;Vallehermoso, 67  S-N - Donoso Cortés-Cea Bermúdez;-3.7083744412929405;40.43756393771041
5483;URB;5.0;Padre Damián S-N - Romero Girón-Alberto Alcocer;-3.6856316526406716;40.45748689718202
5669;URB;6.0;Rosario Pino O-E - Poeta Joan Maragall-PºCastellana;-3.691247901846664;40.46207286018541
5824;URB;3.0;Vía Servicio M-30 - M-30-Av. Albufera;-3.668730828388245;40.399521275879536
10342;URB;20.0;Emilio Muñoz - Zaldivar - Alfonso Gomez;-3.6265581452944615;40.43254147591783
6172;URB;15.0;Ledesma  - Ledesma-Francisco Villaespesa;-3.6466765519751343;40.4285272432019
6361;URB;15.0;Virgen de la Alegría - Virgen de la Alegría- Pl. José Banús;-3.6566819145961387;40.433880039935154
10241;URB;20.0;Av. Arcentales - M-40 - Vial 1;-3.599526653516103;40.43227448595771
10937;URB;13.0;Av. Entrevías - Serena - Peal;-3.664724842082685;40.3785352425026
4218;URB;2.0;Po ACACIAS E-O(EMBAJADORES-Po ESPERANZA);-3.705333633961605;40.40427714115071
9932;URB;9.0;AV.MIRAFLORES N-S(GTA. MIRAFLORES-DEHESA DE LA VILLA);-3.729592131886353;40.45865899425903
5134;URB;11.0;BESOLLA O-E(CALLE ANCIU-AV.ABRANTES);-3.7351150041211487;40.37633859408922
4604;URB;8.0;PEDRO RICO N-S(ARZOBISO MORCILLO-AV. MONFORTE DE LEMOS);-3.690247995793461;40.47929699785206
10188;URB;8.0;QUINTANAVIDES N-S(PTE. REINA-FORESTA);-3.6692288402128543;40.4988563004856
3641;URB;10.0;CTRA. CARABANCHEL ARAVACA O-E(M502-SANCHIDRIAN) 85m.;-3.774730209900955;40.3974327235885
4165;URB;3.0;AV. CIUDAD BARCELONA E-O(JULIAN GAYARRE-Po INFANTA ISABEL);-3.6862071038690947;40.40593386690736
4722;URB;8.0;Cesar Manrique N-S(Joaquin Lorenzo-Valle de Mena);-3.7202666788408574;40.47210970757
6584;URB;8.0;(TACTICO)  SALIDA CUARTEL ARTILLERIA;-3.6791757561613334;40.51340889732414
5313;URB;10.0;DANZA S-N(SINFONIA-AV. AVIACION);-3.7733924085578643;40.37363752208166
10422;URB;17.0;ESTEFANIA Ø3 S-N (BAÑO-ZAFIRO);-3.676092903062232;40.34893144273507
3932;URB;4.0;(AFOROS) Serrano, 50 N-S - Ayala-Hermosilla;-3.6874650581872697;40.427554688210236
9907;URB;9.0;DEHESA DE LA VILLA S-N(M-30 -AV.COMPLUTENSE);-3.7311816170731475;40.45573704154388
4856;URB;17.0;PSO. TALLERES Ø9 O-E (RUBI-OPALO);-3.7037290366288644;40.34742452660613
4995;URB;12.0;PORTA COELI S-N(ANGELUS-EVANGELIOS);-3.701358825062518;40.38254240742144
10394;URB;10.0;AV. POBLADOS, 5 E-O(PILAR-PSO. EXTREMADURA);-3.770685603023957;40.393617545756854
9989;URB;17.0;AV. ROSALES S-N (EUSKALDUNA-AMERICIO);-3.6812400632050175;40.35655394643142
4930;URB;11.0;AV. POBLADOS O-E(AV. ABRANTES-VIA LUSITANA);-3.7358206706924557;40.37378712108748
10258;URB;1.0;San Bernardo S-N - Palma -Daoiz;-3.706660212013408;40.42671246233426
10793;URB;10.0;DANZA N-S(SINFONIA-AV. AVIACION);-3.7733660075093542;40.37388985598244
3897;URB;3.0;(TACTICO) Comercio N-S - Av Ciudad Barcelona -Tellez( Giro Izqd.);-3.681485632672194;40.40342783599366
11352;URB;5.0;Ramon y Cajal E-O(Giro izqda a Alfonso XIII) - Pº de los Jacintos -Alfonso XIII;-3.666472272895204;40.45236025708575
4068;URB;3.0;(AFOROS) Av. Menendez Pelayo N-S - O´Donnell-Doctor Castelo;-3.6798773917018197;40.42115978216751
5566;URB;5.0;Gral.López Pozas N-S - Mateo Inurria-Joaquín Bau;-3.6854412052347314;40.46435964924348
5773;URB;9.0;(AFOROS)Av.Reina Victoria E-O   - Gral. Ibáñez Íbero - Estudiantes;-3.710764988246243;40.44684808640898
10146;URB;16.0;Silvano - M-40-Haendel;-3.624744620696918;40.46261431394032
4986;URB;12.0;AV. POBLADOS E-O (PRADOLONGO- CON. VIEJO VILLAVERDE);-3.7090065961562253;40.37249990469044
5148;URB;11.0;AV. ABRANTES O-E(BESOLLA-PL.VULCANO) GIRO;-3.7333899767950562;40.376664008976725
10360;URB;8.0;(TACTICO) FROMISTA O-E (GIRO A PALAS DEL REY SUR);-3.672998638170437;40.51077197072995
5238;URB;11.0;AV. CARABANCHEL ALTO S-N(M-40-AV .PESETA);-3.75395071226648;40.36089795078357
5590;URB;5.0;Alfonso XIII S-N - Lirios-Pl.José Mª Soler;-3.6670262800420073;40.45812011464563
3852;URB;4.0;Pº Castellana S-N - Pl. Colon-Ayala;-3.6901728601181234;40.42600509794079
10144;URB;16.0;Alcorisa - Calanda-Silvano;-3.6404626479160402;40.46190594948802
6512;URB;20.0;San Romualdo  - Alcalá-Albasanz;-3.6224245043256134;40.43987334726542
9863;URB;18.0;Av. Entrepeñas - Av. Entrepeñas-Av. Suertes;-3.6067693215064924;40.370322582885585
3631;URB;12.0;PIEDRABUENA E-O(TOMELLOSO-SANTUARIO);-3.6990868315308854;40.383166938315426
6819;M30;15.0;PM30472;-3.6589213351309473;40.44256635188459
4381;URB;7.0;Fernández de los Rios, 71 O-E - Isaac Peral-Guzmán el Bueno;-3.714120491150608;40.43534711610065
6026;URB;15.0;Emeterio Castaños - Mesena-Arturo Soria;-3.6632677443016055;40.46230504528233
10128;URB;15.0;Arturo Soria - Goitia - Marques de Pico Velasco;-3.642862980720085;40.443558039707526
6070;URB;15.0;Arturo Soria  - Cultura-Dalia;-3.668137948503306;40.47916877113023
10147;URB;16.0;Silvano - Haendel-Francisco Mosqueda;-3.627028727719279;40.462641382838854
6374;URB;15.0;Av. Badajoz - Martínez Villergas-Torrelaguna;-3.654119399656967;40.442149974188396
4776;URB;12.0;(AFO)R. YBARRA S-N(D. BARRANCO-M. USERA);-3.7112638037674723;40.38356392825241
11344;URB;8.0;(TACTICO) CARRIL BUS AVD. BURGOS S-O;-3.6736004549972936;40.488579625829324
11091;URB;18.0;Via de servicio M-45 N-S acceso Av.Ensanche VallecaS - M-45-Av. Ensanche de Vallecas;-3.6058046249110154;40.36797793889058
4839;URB;17.0;ALCOCER Ø48 E-O(LAGUNA SANTIAGO-EDUARDO BARREIROS);-3.7033150697129833;40.35014532098149
3517;URB;12.0;(TACTICO)ALMENDRALES S-N;-3.700493063382321;40.38731271811092
10393;URB;10.0;(TACTICO)PILAR N-S;-3.7688069069282846;40.39188399479396
3443;URB;4.0;AV.BRASILIA N-S(PL.VENECIA-AV.BRASILIA);-3.6611556678164843;40.43966880515352
5069;URB;12.0;MARCELO USERA E-O(SAN MAGIN-S. FILIBERTO);-3.715349636718;40.38518662544436
3794;URB;8.0;PALAS DEL REY O-E (FURELOS - VALCARLOS);-3.665213340313313;40.50567168078504
4994;URB;12.0;EVANGELIOS O-E(VISITACION-PORTA COELI);-3.701838150756452;40.38310789561718
10364;URB;8.0;MONASTERIO DE EL PAULAR N-S (ESCORIAL - SILOS);-3.700555938777721;40.50373518264625
3770;URB;10.0;ESCALONA S-N(SESEÑA-MAQUEDA);-3.7651907268732288;40.39533556746884
10008;URB;20.0;Alcalá - Albarracín-Tampico;-3.6325213707826545;40.439334133465444
10112;URB;15.0;Arturo Soria - Pablo Vidal - Vicente Muzas;-3.6608250522755954;40.459658143290575
6052;URB;15.0;Amara - Amara-Arturo Soria;-3.6485294066325387;40.44611386921901
6337;URB;21.0;Av. Logroño  - Bureta-Briones;-3.586160223598284;40.464286982867264
4996;URB;12.0;EVANGELIOS E-O(SANTUARIO-PORTA COELI);-3.700762232698054;40.38316566246711
6578;URB;8.0;(TACTICO) ISLAS JARVI 2 O-E;-3.686914312379194;40.49249440326097
10796;URB;10.0;SINFONIA O-E (POEMA SINFONICO-DANZA);-3.7743279003758254;40.373381811541606
1022;other;12.0;14RR28PM01;-3.703246767748339;40.39363662042486
1027;other;2.0;14VE04PM01;-3.7033680354604406;40.395026849946184
7119;other;11.0;14XC71PM01;-3.7100677598171625;40.39626197632249
5712;URB;7.0;Raimundo Fdez.Villaverde O-E - Ponzano-Alonso Cano;-3.6978173418422897;40.44647455476057
10825;URB;15.0;Torrelaguna - Entrena - Rodezno;-3.65801298708163;40.44977941110625
6169;URB;15.0;Francisco Rioja - Francisco Rioja-Luis Ruíz;-3.6387059305861604;40.43005921183632
11170;URB;16.0;Carmen Rico Godoy - Rocio Jurado  - Av. Fuerzas Armadas;-3.6331110969612324;40.48617457009755
11232;URB;16.0;Av. Manuel Fraga Iribarne - Félix Candela-Gta. José Paz Maroto;-3.6086956925302998;40.495767752295684
10878;URB;9.0;FERRAZ S-N(SALIDA TUNEL A 70MTS LINEA PARADA);-3.715344570381811;40.42409666667435
4558;URB;8.0;FINISTERRE E-O(SINESIO DELGADO-VILLA MARIN);-3.6994305410619943;40.47511051959379
4609;URB;5.0;(TACTICO) SALIDA COCHER E-O(E.M.T.-MAURICIO LEGENDRE);-3.6830732114747207;40.48022372995842
6912;URB;8.0;Valle de Mena O-E(Juan Andres-Antonio Machado);-3.7215454051790458;40.4714900218218
4841;URB;17.0;CTRA. CCHEL. VILLAVERDE Ø110 N-S(LAGUNA RODRIGO-VILLALONSO);-3.7065351659748345;40.35052921508129
5890;URB;8.0;FERMÍN CABALLERO 53 O-E;-3.7079148752878632;40.48338838470784
11262;URB;8.0;ISLAS ALEUTIANAS N-S(JOAQUIN LORENZO-MANUEL GARRIDO);-3.7291337381576097;40.47430101313903
10553;URB;20.0;Santa Leonor - Caunedo-Jaime Hermida;-3.6324647403575923;40.4387968618114
5963;URB;15.0;Ascao - Pl. Villaflor-Hermanos García Noblejas;-3.634888002853894;40.43275831462034
10439;URB;15.0;Sorzano - San Nemesio - Torrelaguna;-3.6582173258565804;40.451403763264636
3672;URB;1.0;GRAN VIA,52 S-N(SILVA-LIBREROS);-3.7071355856449326;40.42106984097788
5064;URB;11.0;(AFOROS) OPORTO O-E(ELVAS-PORTALEGRE);-3.7249776684558893;40.38562165931006
5242;URB;11.0;VIA LUSITANA S-N LATERAL (M-40-AV. PESETA);-3.744089077368908;40.362608707582815
10081;URB;3.0;Alde Sainz de Baranda O-E - Menéndez Pelayo-Narváez;-3.677372644196469;40.41692982145495
3436;URB;13.0;Entrada M -30 S-N - M-30 - Méndez Álvaro;-3.6772486707162875;40.39087541981314
5994;URB;20.0;Argos - Albarracín-Hermanos García Noblejas;-3.636431639421096;40.43623909375153
6260;URB;16.0;Av. Machupichu - Machaquito-Av. del Papa Negro;-3.6252218579731514;40.45798003283113
6405;URB;20.0;Av. Arcentales - Albadalejo-Av. Canillejas a Vicálvaro;-3.613353126040524;40.43421037034045
10353;URB;14.0;Acceso A-3 -  Via servicio A-3 - Arroyo Fontarrón;-3.6406398035161702;40.39537661001581
11166;URB;16.0;Fco. Pi y Margall - Principe Carlos - Isabel Clara Eugenia;-3.650667453731561;40.48673022746273
4196;URB;2.0;PENUELAS N-S(CARVAJALES-STA.Ma CABEZA);-3.7012266135159453;40.399269795722425
3739;URB;5.0;(AFOROS) LOPEZ DE HOYOS,86 O-E(QUINTILIANO-CARTAGENA);-3.676890351419721;40.44219800674684
9906;URB;8.0;Chantada E-O (Sarria - Camino Ganapanes);-3.713952808510829;40.47328388602115
4803;URB;12.0;AV. CORDOBA Ø32 N-S(METRO ALMENDRALES-TOMELLOSO);-3.6979368266119597;40.383163145760975
10871;URB;17.0;AV. ANDALUCIA Ø58 N-S(ALCOCER-AMPUERO);-3.693159299437056;40.35067410424494
5169;URB;10.0;MAQUEDA N-S(ESCALONA-TEMBLEQUE);-3.7648468223257208;40.394097048437565
7037;URB;4.0;Goya, 43 E-O - Nuñez de Balboa-Velazquez;-3.6828909968609933;40.425153514954665
7032;URB;4.0;(MICRO) Pl. Colón (giro izq. a Genova) (Antes Gr. 10) - (MICRO) Pl. Colón (giro izq. a Genova) (Antes Gr. 10);-3.690056904672258;40.425228584194926
5823;URB;13.0;Av. Albufera - Sierra Faladora-Pío Felipe;-3.6516075109841895;40.391365397884265
11133;URB;16.0;Moscatelar - Retamar - PL.;-3.6463552310338403;40.45720625317457
9846;URB;16.0;Ctra. Acceso Estación de Hortaleza - Virgen del Carmen-Av. San Luis;-3.6569299638314376;40.47233189685072
3908;URB;3.0;Cavanilles E-O - Abtao-Juan Urbieta;-3.675771456276017;40.40598256034494
4407;URB;7.0;Alburquerque, 13 E-O - Cardenal Cisneros-Fuencarral;-3.7021571840319756;40.431116771488774
5960;URB;20.0;Hermanos García Noblejas - Villaescusa-Pobladura del Valle;-3.6260835497306214;40.42152237023313
6100;URB;15.0;Arturo Soria  - Emeterio Castaños-Manuel Uribe;-3.6651012419125824;40.46359440780717
6151;URB;15.0;Poeta Blas de Otero - Poeta Blas de Otero-Av. Marqués de Corbera;-3.655191458621647;40.42188502031453
3784;URB;16.0;Av. Machupichu - Av. Piceas-Av. Papa Negro;-3.623954943977099;40.456542258977244
9844;URB;16.0;Av. Gran Vía de Hortaleza - Gran Vía de Hortaleza-Av. San Luis;-3.6575888821859035;40.46977801852482
7134;URB;2.0;(AFOROS) EMBAJADORES S-N(PALOS FRONTERA-SEBASTIAN ELCANO);-3.700881166462894;40.40301696363651
4377;URB;9.0;FERRAZ, 13 S-N(REY FRANCISCO-QUINTANA);-3.717650569645709;40.42649546440074
10061;URB;8.0;ACCESO M-40 O-E(ENTRADA PORTOMARIN);-3.66759370807107;40.51293212466142
5304;URB;10.0;JOAQUIN TURINA E-O (JACOBEO-GRAL. MILLAN ASTRAY);-3.764768111037522;40.37302888279529
6443;URB;14.0;Hacienda de Pavones - Intercambiador-Fuente Carrantona;-3.635193954272478;40.40068251966786
3574;URB;11.0;SAN VICENTE PAUL S-N;-3.7260463776410275;40.38555228053493
5093;URB;11.0;(TACTICO) DR. ESPINA N-S;-3.729332910014871;40.38713984288191
11077;URB;10.0;ILLESCAS E-O (ESCALONA-SESEÑA);-3.764922799648967;40.39622046725821
6370;URB;15.0;Salvador de Madariaga - Virgen de Lourdees-Esteban Mora;-3.65748173637388;40.436947173177266
6467;URB;14.0;Av. Doctor García Tapia - Camino Vinateros-Av. Doctor García Tapia;-3.64906572774487;40.41222285394582
11292;URB;20.0;Maria Sevilla Diago, 32 - Suecia-Niza;-3.6063460061933696;40.433417552373314
4123;URB;2.0;GUILLERMO DE OSMA O-E(DOMINGO P.VAL - PL.BEATA Ma ANA JESUS);-3.6959128403921966;40.394004919554924
10250;URB;11.0;AV. OPORTO O-E(VIANA-PL. ELIPTICA);-3.7198358687403115;40.385218480451066
10384;URB;8.0;AV. SANTUARIO VALVERDE O-E(MONASTERIO DE BATUECAS-MONASTERIO DE LAS HUELGAS);-3.7056652735677926;40.50557106297169
10945;URB;11.0;VIA LUSITANA S-N (THALER-HALCONERO DEL REY);-3.7382726987470187;40.37007174932775
4605;URB;8.0;AV.MONFORTE DE LEMOS E-O(Po CASTELLANA-PEDRO RICO);-3.690372939547987;40.476923464997824
5715;URB;6.0;Raimundo Fdez.Villaverde E-O(Lateral) - PºCastellana- Orense;-3.694145966992509;40.4464680747152
6259;URB;16.0;Ctra. Canillas - Servator-Pegaso;-3.648395362064437;40.46305955457457
10247;URB;20.0;Marquesado Santa Marta - Gta. Ricardo Velazquez Bosco-Clinica Navarra;-3.625205786726763;40.447694423373925
4217;URB;1.0;MIGUEL SERVET N-S(MESON PAREDES-RONDA TOLEDO);-3.701843407812743;40.40600328915307
